"state","jurisdiction","precinct","votes","candidate","county","state_po","state_fips","state_cen","state_ic","year","office","party","mode","stage","version","writein","unofficial","source","dataverse","caucus"
"New Hampshire","ROCHESTER","Rochester Ward 4",153,"KLOBUCHAR","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",0,"KOOS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",0,"KRAUS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",0,"KRICHEVSKY","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",0,"MOROZ","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",3,"PATRICK","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",256,"SANDERS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",0,"SESTAK","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",0,"SLOAN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",41,"STEYER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",1,"THISTLE","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",0,"TORGESEN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",81,"WARREN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",1,"WELLS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",0,"WILLIAMSON","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",24,"YANG","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",0,"SCATTER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 4",0,"*CORRECTIONS SUBMITTED BY CLERKS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",77,"BIDEN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"BOOKER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"BOYD","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"BULLOCK","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"BURKE","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",218,"BUTTIGIEG","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"CASTRO","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"DE LA FUENTE","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"DELANEY","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",1,"DUNLAP","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"ELLINGER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",38,"GABBARD","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"GLEIBERMAN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"GREENSTEIN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",2,"HARRIS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"HEWES","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",151,"KLOBUCHAR","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"KOOS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"KRAUS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"KRICHEVSKY","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"MOROZ","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",2,"PATRICK","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",193,"SANDERS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",1,"SESTAK","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"SLOAN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",45,"STEYER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"THISTLE","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"TORGESEN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",60,"WARREN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",1,"WELLS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"WILLIAMSON","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",17,"YANG","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"SCATTER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 5",0,"*CORRECTIONS SUBMITTED BY CLERKS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",58,"BIDEN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"BOOKER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"BOYD","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"BULLOCK","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",1,"BURKE","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",176,"BUTTIGIEG","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"CASTRO","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"DE LA FUENTE","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"DELANEY","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"DUNLAP","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"ELLINGER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",32,"GABBARD","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",1,"GLEIBERMAN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"GREENSTEIN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"HARRIS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"HEWES","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",137,"KLOBUCHAR","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"KOOS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"KRAUS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"KRICHEVSKY","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"MOROZ","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",3,"PATRICK","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",276,"SANDERS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"SESTAK","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"SLOAN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",45,"STEYER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"THISTLE","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"TORGESEN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",81,"WARREN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"WELLS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"WILLIAMSON","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",28,"YANG","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"SCATTER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROCHESTER","Rochester Ward 6",0,"*CORRECTIONS SUBMITTED BY CLERKS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",44,"BIDEN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"BOOKER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"BOYD","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"BULLOCK","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"BURKE","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",159,"BUTTIGIEG","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"CASTRO","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"DE LA FUENTE","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"DELANEY","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"DUNLAP","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"ELLINGER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",27,"GABBARD","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"GLEIBERMAN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"GREENSTEIN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"HARRIS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"HEWES","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",119,"KLOBUCHAR","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",1,"KOOS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"KRAUS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"KRICHEVSKY","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"MOROZ","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",2,"PATRICK","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",234,"SANDERS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"SESTAK","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"SLOAN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",18,"STEYER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"THISTLE","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"TORGESEN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",53,"WARREN","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"WELLS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"WILLIAMSON","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",21,"YANG","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"SCATTER","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROLLINSFORD","Rollinsford",0,"*CORRECTIONS SUBMITTED BY CLERKS","STRAFFORD","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",7,"BIDEN","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"BOOKER","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"BOYD","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"BULLOCK","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"BURKE","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",9,"BUTTIGIEG","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"CASTRO","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"DE LA FUENTE","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"DELANEY","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"DUNLAP","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"ELLINGER","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",4,"GABBARD","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"GLEIBERMAN","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"GREENSTEIN","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"HARRIS","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",0,"HEWES","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","ROXBURY","Roxbury",17,"KLOBUCHAR","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
